VariableCode,RegionCode,YearCode,AggValue
rtfpna,BHR,1989,0.82773470878601100
emp,BHR,1990,0.21064056456089000
hc,BHR,1990,2.20642995834351000
rgdpna,BHR,1990,12062.03613281250000000
rkna,BHR,1990,49957.06640625000000000
rtfpna,BHR,1990,0.82909870147705100
emp,BHR,1991,0.21806727349758100
hc,BHR,1991,2.26322960853577000
rgdpna,BHR,1991,12611.56933593750000000
rkna,BHR,1991,52154.89062500000000000
rtfpna,BHR,1991,0.82496005296707200
emp,BHR,1992,0.22511658072471600
hc,BHR,1992,2.32149147987366000
rgdpna,BHR,1992,13594.85546875000000000
rkna,BHR,1992,54647.79296875000000000
rtfpna,BHR,1992,0.84530091285705600
emp,BHR,1993,0.23252752423286400
hc,BHR,1993,2.38125324249268000
rgdpna,BHR,1993,14717.41308593750000000
rkna,BHR,1993,57169.64843750000000000
rtfpna,BHR,1993,0.87059623003006000
emp,BHR,1994,0.23987817764282200
hc,BHR,1994,2.44255352020264000
rgdpna,BHR,1994,15065.58984375000000000
rkna,BHR,1994,59688.51171875000000000
rtfpna,BHR,1994,0.84927850961685200
emp,BHR,1995,0.24804325401783000
hc,BHR,1995,2.50543165206909000
rgdpna,BHR,1995,15390.27636718750000000
rkna,BHR,1995,61607.42968750000000000
rtfpna,BHR,1995,0.83176827430725100
emp,BHR,1996,0.25831979513168300
hc,BHR,1996,2.54887127876282000
rgdpna,BHR,1996,15866.81738281250000000
rkna,BHR,1996,62897.96093750000000000
rtfpna,BHR,1996,0.82825195789337200
emp,BHR,1997,0.27085387706756600
hc,BHR,1997,2.58220791816711000
rgdpna,BHR,1997,16331.73632812500000000
rkna,BHR,1997,64890.35546875000000000
rtfpna,BHR,1997,0.81739777326583900
emp,BHR,1998,0.28350019454956100
hc,BHR,1998,2.61226582527161000
rgdpna,BHR,1998,17096.36328125000000000
rkna,BHR,1998,67729.27343750000000000
rtfpna,BHR,1998,0.81520271301269500
emp,BHR,1999,0.29294687509536700
hc,BHR,1999,2.64267349243164000
rgdpna,BHR,1999,17843.86718750000000000
rkna,BHR,1999,68660.06250000000000000
rtfpna,BHR,1999,0.82886368036270100
emp,BHR,2000,0.29686158895492600
hc,BHR,2000,2.67343521118164000
rgdpna,BHR,2000,18804.52343750000000000
rkna,BHR,2000,69830.79687500000000000
rtfpna,BHR,2000,0.85627394914627100
emp,BHR,2001,0.29203182458877600
hc,BHR,2001,2.69379997253418000
rgdpna,BHR,2001,19592.36132812500000000
rkna,BHR,2001,71037.54687500000000000
rtfpna,BHR,2001,0.88514178991317700
emp,BHR,2002,0.26855438947677600
hc,BHR,2002,2.71431994438171000
rgdpna,BHR,2002,20611.45703125000000000
rkna,BHR,2002,74381.17187500000000000
rtfpna,BHR,2002,0.93116629123687700
hc,BRN,1970,1.82566905021667000
rgdpna,BRN,1970,8580.00976562500000000
rkna,BRN,1970,22947.38476562500000000
hc,BRN,1971,1.86347842216492000
rgdpna,BRN,1971,9437.44531250000000000
rkna,BRN,1971,22464.35742187500000000
hc,BRN,1972,1.90207087993622000
rgdpna,BRN,1972,10394.94042968750000000
rkna,BRN,1972,22090.35546875000000000
hc,BRN,1973,1.94146251678467000
rgdpna,BRN,1973,11390.09082031250000000
rkna,BRN,1973,21823.56835937500000000
hc,BRN,1974,1.98166990280151000
rgdpna,BRN,1974,12704.60156250000000000
rkna,BRN,1974,21419.63867187500000000
hc,BRN,1975,2.02271008491516000
rgdpna,BRN,1975,12750.24902343750000000
rkna,BRN,1975,21357.38671875000000000
hc,BRN,1976,2.06178522109985000
rgdpna,BRN,1976,15320.11132812500000000
rkna,BRN,1976,21472.25000000000000000
hc,BRN,1977,2.10161495208740000
rgdpna,BRN,1977,16992.07617187500000000
rkna,BRN,1977,21468.48632812500000000
hc,BRN,1978,2.14221453666687000
rgdpna,BRN,1978,18147.34960937500000000
rkna,BRN,1978,21582.51171875000000000
hc,BRN,1979,2.18359804153442000
rgdpna,BRN,1979,22238.15039062500000000
rkna,BRN,1979,21923.84179687500000000
emp,BRN,1980,0.06627366691827770
hc,BRN,1980,2.22578120231628000
rgdpna,BRN,1980,20682.24804687500000000
rkna,BRN,1980,21822.43554687500000000
emp,BRN,1981,0.06877937167882920
hc,BRN,1981,2.24887943267822000
rgdpna,BRN,1981,16581.73437500000000000
rkna,BRN,1981,22236.62109375000000000
emp,BRN,1982,0.07142884284257890
hc,BRN,1982,2.27221727371216000
rgdpna,BRN,1982,17236.82421875000000000
rkna,BRN,1982,23678.29296875000000000
emp,BRN,1983,0.07399027049541470
hc,BRN,1983,2.29579734802246000
rgdpna,BRN,1983,17323.26367187500000000
rkna,BRN,1983,24630.30468750000000000
emp,BRN,1984,0.07699075341224670
hc,BRN,1984,2.31962203979492000
rgdpna,BRN,1984,17427.67187500000000000
rkna,BRN,1984,24936.29101562500000000
emp,BRN,1985,0.08043915033340450
hc,BRN,1985,2.34369397163391000
rgdpna,BRN,1985,17167.86914062500000000
rkna,BRN,1985,25487.95117187500000000
emp,BRN,1986,0.08440577983856200
hc,BRN,1986,2.37002730369568000
rgdpna,BRN,1986,15198.17285156250000000
rkna,BRN,1986,26183.49804687500000000
emp,BRN,1987,0.08887226879596710
hc,BRN,1987,2.39665675163269000
rgdpna,BRN,1987,15245.23632812500000000
rkna,BRN,1987,26794.60156250000000000
emp,BRN,1988,0.09347829967737200
hc,BRN,1988,2.42358517646790000
rgdpna,BRN,1988,15190.00390625000000000
rkna,BRN,1988,27534.12304687500000000
emp,BRN,1989,0.09821989387273790
hc,BRN,1989,2.45081639289856000
rgdpna,BRN,1989,15525.30859375000000000
rkna,BRN,1989,28505.66992187500000000
emp,BRN,1990,0.10283812880516100
hc,BRN,1990,2.47835350036621000
rgdpna,BRN,1990,15694.44433593750000000
rkna,BRN,1990,29553.84179687500000000
emp,BRN,1991,0.10674600303173100
hc,BRN,1991,2.49304413795471000
rgdpna,BRN,1991,16188.18261718750000000
rkna,BRN,1991,30733.77343750000000000
emp,BRN,1992,0.11049661040306100
hc,BRN,1992,2.50782179832459000
rgdpna,BRN,1992,16958.50976562500000000
rkna,BRN,1992,32262.58007812500000000
emp,BRN,1993,0.11434401571750600
hc,BRN,1993,2.52268719673157000
rgdpna,BRN,1993,17010.16210937500000000
rkna,BRN,1993,34280.51953125000000000
emp,BRN,1994,0.11825238913297700
hc,BRN,1994,2.53764081001282000
rgdpna,BRN,1994,17545.19921875000000000
rkna,BRN,1994,35848.40625000000000000
emp,BRN,1995,0.12219389528036100
hc,BRN,1995,2.55268287658691000
rgdpna,BRN,1995,18330.99609375000000000
rkna,BRN,1995,37568.87500000000000000
emp,BRN,1996,0.12615777552127800
hc,BRN,1996,2.56202149391174000
rgdpna,BRN,1996,18858.62109375000000000
rkna,BRN,1996,41924.17968750000000000
emp,BRN,1997,0.13014544546604200
hc,BRN,1997,2.56899666786194000
rgdpna,BRN,1997,18580.74218750000000000
rkna,BRN,1997,43816.12109375000000000
emp,BRN,1998,0.13415145874023400
hc,BRN,1998,2.57599091529846000
rgdpna,BRN,1998,18476.63281250000000000
rkna,BRN,1998,45202.36328125000000000
emp,BRN,1999,0.13817371428012800
hc,BRN,1999,2.58300399780273000
rgdpna,BRN,1999,19040.71875000000000000
rkna,BRN,1999,45965.41406250000000000
emp,BRN,2000,0.14221009612083400
hc,BRN,2000,2.59003639221191000
rgdpna,BRN,2000,19583.91992187500000000
rkna,BRN,2000,45994.19531250000000000
emp,BRN,2001,0.14625400304794300
hc,BRN,2001,2.59878325462341000
rgdpna,BRN,2001,20121.49218750000000000
rkna,BRN,2001,46230.86718750000000000
emp,BRN,2002,0.15163630247116100
hc,BRN,2002,2.60755968093872000
rgdpna,BRN,2002,20900.56835937500000000
rkna,BRN,2002,47351.96093750000000000
emp,BRN,2003,0.15450449287891400
hc,BRN,2003,2.61636567115784000
rgdpna,BRN,2003,21507.37695312500000000
rkna,BRN,2003,47863.97265625000000000
emp,BRN,2004,0.15838389098644300
hc,BRN,2004,2.62520146369934000
rgdpna,BRN,2004,21615.82421875000000000
rkna,BRN,2004,48473.58203125000000000
emp,BRN,2005,0.16144356131553600
hc,BRN,2005,2.63406705856323000
rgdpna,BRN,2005,21699.67968750000000000
rkna,BRN,2005,49119.03906250000000000
emp,BRN,2006,0.16467303037643400
hc,BRN,2006,2.64387464523315000
rgdpna,BRN,2006,22653.87695312500000000
rkna,BRN,2006,49802.85156250000000000
emp,BRN,2007,0.16775861382484400
hc,BRN,2007,2.65371847152710000
rgdpna,BRN,2007,22688.34375000000000000
rkna,BRN,2007,51104.37890625000000000
emp,BRN,2008,0.17114017903804800
hc,BRN,2008,2.66359925270081000
rgdpna,BRN,2008,22249.18945312500000000
rkna,BRN,2008,52755.41015625000000000
emp,BRN,2009,0.17388284206390400
hc,BRN,2009,2.67351651191711000
rgdpna,BRN,2009,21856.22265625000000000
rkna,BRN,2009,54326.80468750000000000
emp,BRN,2010,0.17671182751655600
hc,BRN,2010,2.68347096443176000
rgdpna,BRN,2010,22424.28320312500000000
rkna,BRN,2010,55728.50000000000000000
emp,BRN,2011,0.17960946261882800
hc,BRN,2011,2.68347096443176000
rgdpna,BRN,2011,22919.27734375000000000
rkna,BRN,2011,57147.84375000000000000
rgdpna,BTN,1970,353.09484863281300000
rkna,BTN,1970,1144.96313476563000000
rgdpna,BTN,1971,362.54754638671900000
rkna,BTN,1971,1253.59948730469000000
rgdpna,BTN,1972,366.76489257812500000
rkna,BTN,1972,1358.79125976563000000
rgdpna,BTN,1973,372.14566040039100000
rkna,BTN,1973,1461.74694824219000000
rgdpna,BTN,1974,391.34191894531300000
rkna,BTN,1974,1567.82019042969000000
rgdpna,BTN,1975,378.39898681640600000
rkna,BTN,1975,1664.16223144531000000
rgdpna,BTN,1976,412.28329467773400000
rkna,BTN,1976,1772.07153320313000000
rgdpna,BTN,1977,444.85876464843800000
rkna,BTN,1977,1886.40185546875000000
rgdpna,BTN,1978,476.56167602539100000
rkna,BTN,1978,2010.99108886719000000
rgdpna,BTN,1979,499.39358520507800000
rkna,BTN,1979,2146.20800781250000000
emp,BTN,1980,0.15001040697097800
rgdpna,BTN,1980,524.40692138671900000
rkna,BTN,1980,2268.17944335938000000
emp,BTN,1981,0.15269754827022600
rgdpna,BTN,1981,584.44470214843800000
rkna,BTN,1981,2429.03369140625000000
emp,BTN,1982,0.15492121875286100
rgdpna,BTN,1982,597.74536132812500000
rkna,BTN,1982,2610.20117187500000000
emp,BTN,1983,0.15675720572471600
rgdpna,BTN,1983,646.21435546875000000
rkna,BTN,1983,2851.71337890625000000
emp,BTN,1984,0.15920564532280000
rgdpna,BTN,1984,686.50891113281300000
rkna,BTN,1984,3068.93041992188000000
emp,BTN,1985,0.16226595640182500
rgdpna,BTN,1985,725.97222900390600000
rkna,BTN,1985,3342.88598632813000000
emp,BTN,1986,0.16684913635253900
rgdpna,BTN,1986,829.05242919921900000
rkna,BTN,1986,3627.73901367188000000
emp,BTN,1987,0.17215110361576100
rgdpna,BTN,1987,1089.00915527344000000
rkna,BTN,1987,3911.39355468750000000
emp,BTN,1988,0.17745791375637100
rgdpna,BTN,1988,1155.10729980469000000
rkna,BTN,1988,4178.15136718750000000
emp,BTN,1989,0.18076138198375700
rgdpna,BTN,1989,1242.80346679688000000
rkna,BTN,1989,4402.02685546875000000
emp,BTN,1990,0.18084888160228700
rgdpna,BTN,1990,1384.14465332031000000
rkna,BTN,1990,4596.44677734375000000
emp,BTN,1991,0.17890068888664200
rgdpna,BTN,1991,1394.39099121094000000
rkna,BTN,1991,4811.35253906250000000
emp,BTN,1992,0.17402458190918000
rgdpna,BTN,1992,1445.54907226563000000
rkna,BTN,1992,5132.21191406250000000
emp,BTN,1993,0.16825869679451000
rgdpna,BTN,1993,1474.64953613281000000
rkna,BTN,1993,5525.94873046875000000
emp,BTN,1994,0.16374963521957400
rgdpna,BTN,1994,1561.33154296875000000
rkna,BTN,1994,5933.59814453125000000
emp,BTN,1995,0.16182276606559800
rgdpna,BTN,1995,1667.17370605469000000
rkna,BTN,1995,6337.25732421875000000
emp,BTN,1996,0.16413369774818400
rgdpna,BTN,1996,1773.96276855469000000
rkna,BTN,1996,6743.30761718750000000
emp,BTN,1997,0.16987517476081800
rgdpna,BTN,1997,1878.15356445313000000
rkna,BTN,1997,7145.45556640625000000
emp,BTN,1998,0.17812982201576200
rgdpna,BTN,1998,1993.29309082031000000
rkna,BTN,1998,7574.34814453125000000
emp,BTN,1999,0.18793460726738000
rgdpna,BTN,1999,2151.59936523438000000
rkna,BTN,1999,8205.15722656250000000
emp,BTN,2000,0.19916638731956500
rgdpna,BTN,2000,2278.63867187500000000
rkna,BTN,2000,8960.57324218750000000
emp,BTN,2001,0.21223798394203200
rgdpna,BTN,2001,2465.25292968750000000
rkna,BTN,2001,9944.48632812500000000
emp,BTN,2002,0.22756780683994300
rgdpna,BTN,2002,2730.57543945313000000
rkna,BTN,2002,11114.12207031250000000
emp,BTN,2003,0.24590137600898700
rgdpna,BTN,2003,2939.31103515625000000
rkna,BTN,2003,12228.18066406250000000
emp,BTN,2004,0.25720065832138100
rgdpna,BTN,2004,3112.61254882813000000
rkna,BTN,2004,13543.18066406250000000
emp,BTN,2005,0.24902999401092500
emp,ARM,1990,1.74376487731934000
hc,ARM,1990,3.01173806190491000
rgdpna,ARM,1990,11354.47558593750000000
rkna,ARM,1990,19272.85742187500000000
rtfpna,ARM,1990,0.66466307640075700
emp,ARM,1991,1.67486357688904000
hc,ARM,1991,3.01246476173401000
rgdpna,ARM,1991,10028.41406250000000000
rkna,ARM,1991,23559.60742187500000000
rtfpna,ARM,1991,0.57813704013824500
emp,ARM,1992,1.62680578231812000
hc,ARM,1992,3.01319169998169000
rgdpna,ARM,1992,5840.91064453125000000
rkna,ARM,1992,23327.74609375000000000
rtfpna,ARM,1992,0.34488272666931200
emp,ARM,1993,1.60958814620972000
hc,ARM,1993,3.01391887664795000
rgdpna,ARM,1993,5326.27783203125000000
rkna,ARM,1993,23076.72265625000000000
rtfpna,ARM,1993,0.31781792640686000
emp,ARM,1994,1.56585419178009000
hc,ARM,1994,3.01464605331421000
rgdpna,ARM,1994,5610.01806640625000000
rkna,ARM,1994,23118.40039062500000000
rtfpna,ARM,1994,0.34172180294990500
emp,ARM,1995,1.55069363117218000
hc,ARM,1995,3.01537346839905000
rgdpna,ARM,1995,5996.61523437500000000
rkna,ARM,1995,23029.05859375000000000
rtfpna,ARM,1995,0.36827713251113900
emp,ARM,1996,1.48658239841461000
hc,ARM,1996,3.01602149009705000
rgdpna,ARM,1996,6350.42041015625000000
rkna,ARM,1996,23040.90234375000000000
rtfpna,ARM,1996,0.40278345346450800
emp,ARM,1997,1.40621840953827000
hc,ARM,1997,3.01666951179504000
rgdpna,ARM,1997,6561.31835937500000000
rkna,ARM,1997,23090.14843750000000000
rtfpna,ARM,1997,0.43391448259353600
emp,ARM,1998,1.36359477043152000
hc,ARM,1998,3.01731777191162000
rgdpna,ARM,1998,7042.93310546875000000
rkna,ARM,1998,23256.10937500000000000
rtfpna,ARM,1998,0.47605428099632300
emp,ARM,1999,1.31651854515076000
hc,ARM,1999,3.01796603202820000
rgdpna,ARM,1999,7272.19726562500000000
rkna,ARM,1999,23443.33398437500000000
rtfpna,ARM,1999,0.50390845537185700
emp,ARM,2000,1.29178571701050000
hc,ARM,2000,3.01861476898193000
rgdpna,ARM,2000,7700.93847656250000000
rkna,ARM,2000,23786.91992187500000000
rtfpna,ARM,2000,0.53887581825256300
emp,ARM,2001,1.28086805343628000
hc,ARM,2001,3.01734519004822000
rgdpna,ARM,2001,8436.89550781250000000
rkna,ARM,2001,24192.63476562500000000
rtfpna,ARM,2001,0.59143298864364600
emp,ARM,2002,1.12374544143677000
hc,ARM,2002,3.01607632637024000
rgdpna,ARM,2002,9706.68066406250000000
rkna,ARM,2002,24967.30273437500000000
rtfpna,ARM,2002,0.74039274454116800
emp,ARM,2003,1.12931215763092000
hc,ARM,2003,3.01480793952942000
rgdpna,ARM,2003,11069.57617187500000000
rkna,ARM,2003,26134.86523437500000000
rtfpna,ARM,2003,0.82955163717269900
emp,CHN,1950,190.64718627929700000
emp,CHN,1951,201.40155029296900000
emp,CHN,1952,209.90937805175800000
hc,CHN,1952,1.25364828109741000
rgdpna,CHN,1952,176533.84375000000000000
rkna,CHN,1952,459683.12500000000000000
rtfpna,CHN,1952,0.40831783413887000
emp,CHN,1953,215.16497802734400000
hc,CHN,1953,1.26335525512695000
rgdpna,CHN,1953,189198.20312500000000000
rkna,CHN,1953,480387.09375000000000000
rtfpna,CHN,1953,0.42141571640968300
emp,CHN,1954,220.44250488281300000
hc,CHN,1954,1.27313745021820000
rgdpna,CHN,1954,196298.90625000000000000
rkna,CHN,1954,505598.90625000000000000
rtfpna,CHN,1954,0.41981244087219200
emp,CHN,1955,224.78750610351600000
hc,CHN,1955,1.28299534320831000
rgdpna,CHN,1955,204092.28125000000000000
rkna,CHN,1955,528916.37500000000000000
rtfpna,CHN,1955,0.42132854461669900
emp,CHN,1956,230.47999572753900000
hc,CHN,1956,1.29959964752197000
rgdpna,CHN,1956,230878.53125000000000000
rkna,CHN,1956,557963.12500000000000000
rtfpna,CHN,1956,0.45568081736564600
emp,CHN,1957,237.35749816894500000
hc,CHN,1957,1.31641876697540000
rgdpna,CHN,1957,242236.31250000000000000
rkna,CHN,1957,590636.56250000000000000
rtfpna,CHN,1957,0.45527911186218300
emp,CHN,1958,254.59249877929700000
hc,CHN,1958,1.33345568180084000
rgdpna,CHN,1958,276880.34375000000000000
rkna,CHN,1958,649314.25000000000000000
rtfpna,CHN,1958,0.47641697525978100
emp,CHN,1959,266.26501464843800000
hc,CHN,1959,1.35071301460266000
rgdpna,CHN,1959,291304.84375000000000000
rkna,CHN,1959,737161.31250000000000000
rtfpna,CHN,1959,0.45852190256118800
emp,CHN,1960,262.82116699218800000
hc,CHN,1960,1.36819362640381000
rgdpna,CHN,1960,285155.06250000000000000
rkna,CHN,1960,812913.31250000000000000
rtfpna,CHN,1960,0.42940390110015900
emp,CHN,1961,260.23876953125000000
hc,CHN,1961,1.38439953327179000
rgdpna,CHN,1961,231305.73437500000000000
rkna,CHN,1961,833342.62500000000000000
rtfpna,CHN,1961,0.34405803680419900
emp,CHN,1962,260.76467895507800000
hc,CHN,1962,1.40079748630524000
rgdpna,CHN,1962,230462.46875000000000000
rkna,CHN,1962,837673.37500000000000000
rtfpna,CHN,1962,0.33943042159080500
emp,CHN,1963,266.43951416015600000
hc,CHN,1963,1.41738963127136000
rgdpna,CHN,1963,249603.14062500000000000
rkna,CHN,1963,856743.25000000000000000
rtfpna,CHN,1963,0.35732442140579200
emp,CHN,1964,276.04956054687500000
hc,CHN,1964,1.43417823314667000
rgdpna,CHN,1964,281814.59375000000000000
rkna,CHN,1964,890419.68750000000000000
rtfpna,CHN,1964,0.38634759187698400
emp,CHN,1965,286.74215698242200000
hc,CHN,1965,1.45116579532623000
rgdpna,CHN,1965,316580.65625000000000000
rkna,CHN,1965,941565.37500000000000000
rtfpna,CHN,1965,0.41179838776588400
emp,CHN,1966,297.45211791992200000
hc,CHN,1966,1.47676873207092000
rgdpna,CHN,1966,341252.81250000000000000
rkna,CHN,1966,1008494.37500000000000000
rtfpna,CHN,1966,0.41773188114166300
emp,CHN,1967,308.32879638671900000
hc,CHN,1967,1.50282347202301000
rgdpna,CHN,1967,329961.65625000000000000
rkna,CHN,1967,1049952.75000000000000000
rtfpna,CHN,1967,0.38519048690795900
emp,CHN,1968,319.04025268554700000
hc,CHN,1968,1.52933776378632000
rgdpna,CHN,1968,321062.09375000000000000
rkna,CHN,1968,1090481.00000000000000000
rtfpna,CHN,1968,0.35816696286201500
emp,CHN,1969,331.26171875000000000
hc,CHN,1969,1.55631995201111000
rgdpna,CHN,1969,352951.84375000000000000
rkna,CHN,1969,1139900.62500000000000000
rtfpna,CHN,1969,0.37446358799934400
emp,CHN,1970,344.01831054687500000
hc,CHN,1970,1.58377826213837000
